0.9
node parent1 parent2 dist pt eta phi m
390 371 372 0.61937176688 0.601394722258 8.42560122183 -1.99107723233 2.08026907032
371 110 254 0.312985448115 0.483979669033 8.5300003945 -2.30138314599 1.88850729768
110 -1 -1 0 0.0985435546093 8.84983790046 -2.95842278322 0.93827
254 102 140 0.0274915311164 0.410390096854 8.36594106716 -2.15419179771 0.531049162973
102 -1 -1 0 0.350617690065 8.37797494262 -2.15582381773 0.49368
140 -1 -1 0 0.0597756126095 8.29222400126 -2.1446189376 0
372 137 139 0.316793702099 0.203932578484 7.26913370604 -1.18052648633 0.0691153363049
137 -1 -1 0 0.104468368252 7.52945914698 -1.09652269985 0
139 -1 -1 0 0.100216659602 6.88717676178 -1.26810309933 0
