# pt eta phi true_cluster_assignment clustering_cluster_assignment
# Event 0
0.591768652119 -4.64663033907 1.5992912772 0 2
0.22530882226 -5.44558999186 -0.195011260126 0 2
0.290811703635 -6.62727104018 -1.88209742236 0 2
0.180130808441 -5.41382560347 0.6555032402 0 2
0.216836372752 -7.29058156476 0.475247122002 0 2
0.505442468385 -7.16643976265 -2.08562509954 0 2
1.66784482146 1.26560687515 -1.12210490027 0 2
2.39765071002 1.03871933304 -1.07679510582 0 2
0.544539030022 1.13678550152 -1.75970519711 0 2
0.215743236788 -1.98584089091 2.22062457855 0 2
0.31039297682 0.861801811157 0.982967813265 0 2
0.408613783209 -0.176901441809 -1.69632170031 0 2
1.52190223844 -7.45116102097 -0.513814927642 0 2
0.169942757462 1.6058239202 -1.44458236501 0 2
0.0116106235582 3.91289957947 -2.54258262555 0 2
0.0922753854504 0.222797169483 -1.92810830364 0 2
0.124451274887 1.39573073202 -2.14213606069 0 2
0.133629720163 1.84896719203 2.13833735628 0 2
0.122996694836 1.05694027378 2.82061592477 0 2
0.374898680767 -2.21916127522 -0.0989880735296 0 2
0.316836923338 -3.64741932482 -0.440742147777 0 2
0.210969737906 -2.69278179974 -2.55240759527 0 2
0.731531453268 -2.42724430379 -2.76993042791 0 2
0.0193810260801 -1.5171380305 -0.0993709155823 0 2
0.195977471592 -0.130195443804 -1.94585416956 0 2
0.113874966735 0.370459468618 -0.359844948079 0 2
0.146306802409 1.24889182177 -0.88649825888 0 2
0.056936907706 -5.77913823822 0.470244368663 0 2
0.109392926234 -7.32608630183 0.593575900858 0 2
0.0404420408293 -5.23559671388 -2.15198671775 0 2
0.178051535675 -4.35584770283 -0.729205945858 0 2
0.107398540697 -4.4438967768 0.0878696615978 0 2
0.0638761444061 -5.90371540748 0.433656882821 0 2
0.0540880208999 -3.36711030253 -1.16864118921 0 2
0.197554670506 -4.42159047057 -0.456365981215 0 2
0.180433345729 1.95120409649 -1.80315807314 1 1
3.8238144901 0.665127968306 -1.44691114056 1 1
0.501036779583 0.607172094265 -1.70720541614 1 1
0.627027573187 1.50926738787 -2.10407564575 1 1
11.4187286331 1.53763506406 -1.63965188216 1 1
0.977255073003 1.36219655626 -1.56765804427 1 1
1.37145779856 1.33330422102 -1.45464122232 1 1
1.05953942285 0.662808718018 -1.16140809302 1 1
0.262137243846 0.775778524471 -2.07209855712 1 1
0.58974557758 1.14271543548 -1.00709159589 1 1
0.5059817211 0.927509579786 -0.886332852969 1 1
0.540328739126 0.998402154085 -1.36702359358 1 1
